,seed_id,filepath,instrument,IMT,pitch,dynamics,instrument family
895,74,Strings/Violin/non-vibrato/Vn-nonvib-G#3-ff-4c.wav,Vn,Vn-nonvib,G#3,ff,Strings
896,74,Strings/Violin/non-vibrato/Vn-nonvib-F4-mf-3c.wav,Vn,Vn-nonvib,F4,mf,Strings
897,74,Strings/Violin/non-vibrato/Vn-nonvib-G#4-ff-4c.wav,Vn,Vn-nonvib,G#4,ff,Strings
898,74,Strings/Violin/non-vibrato/Vn-nonvib-A4-mf-3c.wav,Vn,Vn-nonvib,A4,mf,Strings
899,74,Strings/Violin/non-vibrato/Vn-nonvib-D4-pp-4c.wav,Vn,Vn-nonvib,D4,pp,Strings
900,74,Strings/Violin/non-vibrato/Vn-nonvib-C5-ff-2c.wav,Vn,Vn-nonvib,C5,ff,Strings
901,74,Strings/Violin/non-vibrato/Vn-nonvib-F4-pp-3c.wav,Vn,Vn-nonvib,F4,pp,Strings
902,74,Strings/Violin/non-vibrato/Vn-nonvib-A4-mf-4c.wav,Vn,Vn-nonvib,A4,mf,Strings
903,74,Strings/Violin/non-vibrato/Vn-nonvib-B4-mf-3c.wav,Vn,Vn-nonvib,B4,mf,Strings
904,74,Strings/Violin/non-vibrato/Vn-nonvib-B4-pp-4c.wav,Vn,Vn-nonvib,B4,pp,Strings
905,74,Strings/Violin/non-vibrato/Vn-nonvib-C#4-pp-4c.wav,Vn,Vn-nonvib,C#4,pp,Strings
906,74,Strings/Violin/non-vibrato/Vn-nonvib-A4-pp-3c.wav,Vn,Vn-nonvib,A4,pp,Strings
907,74,Strings/Violin/non-vibrato/Vn-nonvib-E4-mf-3c.wav,Vn,Vn-nonvib,E4,mf,Strings
908,74,Strings/Violin/non-vibrato/Vn-nonvib-B4-mf-2c.wav,Vn,Vn-nonvib,B4,mf,Strings
909,74,Strings/Violin/non-vibrato/Vn-nonvib-G#4-pp-3c.wav,Vn,Vn-nonvib,G#4,pp,Strings
910,74,Strings/Violin/non-vibrato/Vn-nonvib-F4-ff-4c.wav,Vn,Vn-nonvib,F4,ff,Strings
911,74,Strings/Violin/non-vibrato/Vn-nonvib-D#4-ff-3c.wav,Vn,Vn-nonvib,D#4,ff,Strings
912,74,Strings/Violin/non-vibrato/Vn-nonvib-D4-pp-3c.wav,Vn,Vn-nonvib,D4,pp,Strings
913,74,Strings/Violin/non-vibrato/Vn-nonvib-A3-mf-4c.wav,Vn,Vn-nonvib,A3,mf,Strings
914,74,Strings/Violin/non-vibrato/Vn-nonvib-A4-pp-2c.wav,Vn,Vn-nonvib,A4,pp,Strings
915,74,Strings/Violin/non-vibrato/Vn-nonvib-C#4-ff-4c.wav,Vn,Vn-nonvib,C#4,ff,Strings
916,74,Strings/Violin/non-vibrato/Vn-nonvib-B3-pp-4c.wav,Vn,Vn-nonvib,B3,pp,Strings
917,74,Strings/Violin/non-vibrato/Vn-nonvib-A4-ff-3c.wav,Vn,Vn-nonvib,A4,ff,Strings
918,74,Strings/Violin/non-vibrato/Vn-nonvib-D4-mf-4c.wav,Vn,Vn-nonvib,D4,mf,Strings
919,74,Strings/Violin/non-vibrato/Vn-nonvib-B4-ff-3c.wav,Vn,Vn-nonvib,B4,ff,Strings
920,74,Strings/Violin/non-vibrato/Vn-nonvib-A#3-mf-4c.wav,Vn,Vn-nonvib,A#3,mf,Strings
921,74,Strings/Violin/non-vibrato/Vn-nonvib-F#4-ff-4c.wav,Vn,Vn-nonvib,F#4,ff,Strings
922,74,Strings/Violin/non-vibrato/Vn-nonvib-A3-ff-4c.wav,Vn,Vn-nonvib,A3,ff,Strings
923,38,Strings/Violin/ordinario/Vn-ord-B4-mf-4c.wav,Vn,Vn-ord,B4,mf,Strings
924,38,Strings/Violin/ordinario/Vn-ord-F4-mf-3c.wav,Vn,Vn-ord,F4,mf,Strings
925,38,Strings/Violin/ordinario/Vn-ord-C4-pp-4c.wav,Vn,Vn-ord,C4,pp,Strings
926,38,Strings/Violin/ordinario/Vn-ord-C5-ff-2c.wav,Vn,Vn-ord,C5,ff,Strings
927,38,Strings/Violin/ordinario/Vn-ord-F4-pp-4c.wav,Vn,Vn-ord,F4,pp,Strings
928,38,Strings/Violin/ordinario/Vn-ord-D4-ff-4c.wav,Vn,Vn-ord,D4,ff,Strings
929,38,Strings/Violin/ordinario/Vn-ord-G#3-mf-4c.wav,Vn,Vn-ord,G#3,mf,Strings
930,38,Strings/Violin/ordinario/Vn-ord-C5-mf-3c.wav,Vn,Vn-ord,C5,mf,Strings
931,38,Strings/Violin/ordinario/Vn-ord-F#4-ff-4c.wav,Vn,Vn-ord,F#4,ff,Strings
932,38,Strings/Violin/ordinario/Vn-ord-G#3-pp-4c.wav,Vn,Vn-ord,G#3,pp,Strings
933,38,Strings/Violin/ordinario/Vn-ord-A4-ff-4c.wav,Vn,Vn-ord,A4,ff,Strings
934,38,Strings/Violin/ordinario/Vn-ord-C5-pp-4c.wav,Vn,Vn-ord,C5,pp,Strings
935,38,Strings/Violin/ordinario/Vn-ord-E4-ff-4c.wav,Vn,Vn-ord,E4,ff,Strings
936,38,Strings/Violin/ordinario/Vn-ord-A#4-mf-2c.wav,Vn,Vn-ord,A#4,mf,Strings
937,38,Strings/Violin/ordinario/Vn-ord-A#4-mf-4c.wav,Vn,Vn-ord,A#4,mf,Strings
938,38,Strings/Violin/ordinario/Vn-ord-F#4-mf-4c.wav,Vn,Vn-ord,F#4,mf,Strings
939,38,Strings/Violin/ordinario/Vn-ord-A#4-ff-2c.wav,Vn,Vn-ord,A#4,ff,Strings
940,38,Strings/Violin/ordinario/Vn-ord-C#4-pp-4c.wav,Vn,Vn-ord,C#4,pp,Strings
941,38,Strings/Violin/ordinario/Vn-ord-G4-ff-4c.wav,Vn,Vn-ord,G4,ff,Strings
942,38,Strings/Violin/ordinario/Vn-ord-C5-ff-4c.wav,Vn,Vn-ord,C5,ff,Strings
943,38,Strings/Violin/ordinario/Vn-ord-A#3-ff-4c.wav,Vn,Vn-ord,A#3,ff,Strings
944,38,Strings/Violin/ordinario/Vn-ord-E4-mf-4c.wav,Vn,Vn-ord,E4,mf,Strings
945,38,Strings/Violin/ordinario/Vn-ord-F#4-ff-3c.wav,Vn,Vn-ord,F#4,ff,Strings
946,38,Strings/Violin/ordinario/Vn-ord-C4-mf-4c.wav,Vn,Vn-ord,C4,mf,Strings
947,38,Strings/Violin/ordinario/Vn-ord-A#4-pp-2c.wav,Vn,Vn-ord,A#4,pp,Strings
948,38,Strings/Violin/ordinario/Vn-ord-A#3-mf-4c.wav,Vn,Vn-ord,A#3,mf,Strings
949,38,Strings/Violin/ordinario/Vn-ord-D4-ff-3c.wav,Vn,Vn-ord,D4,ff,Strings
950,38,Strings/Violin/ordinario/Vn-ord-G4-mf-3c.wav,Vn,Vn-ord,G4,mf,Strings
951,38,Strings/Violin/ordinario/Vn-ord-B4-pp-2c.wav,Vn,Vn-ord,B4,pp,Strings
952,38,Strings/Violin/ordinario/Vn-ord-D#4-pp-4c.wav,Vn,Vn-ord,D#4,pp,Strings
953,38,Strings/Violin/ordinario/Vn-ord-B4-mf-2c.wav,Vn,Vn-ord,B4,mf,Strings
954,38,Strings/Violin/ordinario/Vn-ord-B3-ff-4c.wav,Vn,Vn-ord,B3,ff,Strings
955,38,Strings/Violin/ordinario/Vn-ord-G4-pp-3c.wav,Vn,Vn-ord,G4,pp,Strings
956,38,Strings/Violin/ordinario/Vn-ord-B4-ff-4c.wav,Vn,Vn-ord,B4,ff,Strings
957,38,Strings/Violin/ordinario/Vn-ord-A#4-ff-4c.wav,Vn,Vn-ord,A#4,ff,Strings
958,38,Strings/Violin/ordinario/Vn-ord-G#4-pp-3c.wav,Vn,Vn-ord,G#4,pp,Strings
959,38,Strings/Violin/ordinario/Vn-ord-B3-pp-4c.wav,Vn,Vn-ord,B3,pp,Strings
960,38,Strings/Violin/ordinario/Vn-ord-G#4-ff-4c.wav,Vn,Vn-ord,G#4,ff,Strings
961,38,Strings/Violin/ordinario/Vn-ord-F#4-pp-4c.wav,Vn,Vn-ord,F#4,pp,Strings
962,38,Strings/Violin/ordinario/Vn-ord-D4-mf-3c.wav,Vn,Vn-ord,D4,mf,Strings
963,38,Strings/Violin/ordinario/Vn-ord-C5-pp-3c.wav,Vn,Vn-ord,C5,pp,Strings
964,38,Strings/Violin/ordinario/Vn-ord-G#4-mf-4c.wav,Vn,Vn-ord,G#4,mf,Strings
965,38,Strings/Violin/ordinario/Vn-ord-D#4-ff-4c.wav,Vn,Vn-ord,D#4,ff,Strings
966,38,Strings/Violin/ordinario/Vn-ord-B4-ff-2c.wav,Vn,Vn-ord,B4,ff,Strings
967,38,Strings/Violin/ordinario/Vn-ord-A4-ff-3c.wav,Vn,Vn-ord,A4,ff,Strings
968,38,Strings/Violin/ordinario/Vn-ord-F4-pp-3c.wav,Vn,Vn-ord,F4,pp,Strings
969,38,Strings/Violin/ordinario/Vn-ord-G#4-mf-3c.wav,Vn,Vn-ord,G#4,mf,Strings
970,38,Strings/Violin/ordinario/Vn-ord-A4-mf-2c.wav,Vn,Vn-ord,A4,mf,Strings
971,38,Strings/Violin/ordinario/Vn-ord-C#4-ff-4c.wav,Vn,Vn-ord,C#4,ff,Strings
972,38,Strings/Violin/ordinario/Vn-ord-D#4-pp-3c.wav,Vn,Vn-ord,D#4,pp,Strings
973,38,Strings/Violin/ordinario/Vn-ord-A3-mf-4c.wav,Vn,Vn-ord,A3,mf,Strings
974,38,Strings/Violin/ordinario/Vn-ord-F#4-mf-3c.wav,Vn,Vn-ord,F#4,mf,Strings
975,38,Strings/Violin/ordinario/Vn-ord-D4-pp-3c.wav,Vn,Vn-ord,D4,pp,Strings
976,38,Strings/Violin/ordinario/Vn-ord-D4-mf-4c.wav,Vn,Vn-ord,D4,mf,Strings
977,38,Strings/Violin/ordinario/Vn-ord-F4-ff-4c.wav,Vn,Vn-ord,F4,ff,Strings
978,38,Strings/Violin/ordinario/Vn-ord-A4-mf-4c.wav,Vn,Vn-ord,A4,mf,Strings
979,38,Strings/Violin/ordinario/Vn-ord-C4-ff-4c.wav,Vn,Vn-ord,C4,ff,Strings
980,38,Strings/Violin/ordinario/Vn-ord-F4-ff-3c.wav,Vn,Vn-ord,F4,ff,Strings
981,38,Strings/Violin/ordinario/Vn-ord-A3-pp-4c.wav,Vn,Vn-ord,A3,pp,Strings
982,38,Strings/Violin/ordinario/Vn-ord-A4-ff-2c.wav,Vn,Vn-ord,A4,ff,Strings
983,38,Strings/Violin/ordinario/Vn-ord-A3-ff-4c.wav,Vn,Vn-ord,A3,ff,Strings
984,38,Strings/Violin/ordinario/Vn-ord-A4-pp-3c.wav,Vn,Vn-ord,A4,pp,Strings
985,38,Strings/Violin/ordinario/Vn-ord-A4-pp-2c.wav,Vn,Vn-ord,A4,pp,Strings
986,38,Strings/Violin/ordinario/Vn-ord-E4-pp-4c.wav,Vn,Vn-ord,E4,pp,Strings
987,38,Strings/Violin/ordinario/Vn-ord-A#4-ff-3c.wav,Vn,Vn-ord,A#4,ff,Strings
988,38,Strings/Violin/ordinario/Vn-ord-G#4-ff-3c.wav,Vn,Vn-ord,G#4,ff,Strings
989,38,Strings/Violin/ordinario/Vn-ord-D4-pp-4c.wav,Vn,Vn-ord,D4,pp,Strings
990,38,Strings/Violin/ordinario/Vn-ord-A4-pp-4c.wav,Vn,Vn-ord,A4,pp,Strings
991,38,Strings/Violin/ordinario/Vn-ord-G#3-ff-4c.wav,Vn,Vn-ord,G#3,ff,Strings
992,38,Strings/Violin/ordinario/Vn-ord-G4-ff-3c.wav,Vn,Vn-ord,G4,ff,Strings
993,38,Strings/Violin/ordinario/Vn-ord-G4-mf-4c.wav,Vn,Vn-ord,G4,mf,Strings
994,38,Strings/Violin/ordinario/Vn-ord-C5-mf-4c.wav,Vn,Vn-ord,C5,mf,Strings
995,38,Strings/Violin/ordinario/Vn-ord-C5-ff-3c.wav,Vn,Vn-ord,C5,ff,Strings
996,38,Strings/Violin/ordinario/Vn-ord-B4-pp-4c.wav,Vn,Vn-ord,B4,pp,Strings
997,38,Strings/Violin/ordinario/Vn-ord-F#4-pp-3c.wav,Vn,Vn-ord,F#4,pp,Strings
998,38,Strings/Violin/ordinario/Vn-ord-D#4-mf-4c.wav,Vn,Vn-ord,D#4,mf,Strings
999,38,Strings/Violin/ordinario/Vn-ord-C5-pp-2c.wav,Vn,Vn-ord,C5,pp,Strings
1000,38,Strings/Violin/ordinario/Vn-ord-G3-ff-4c.wav,Vn,Vn-ord,G3,ff,Strings
1001,38,Strings/Violin/ordinario/Vn-ord-B4-ff-3c.wav,Vn,Vn-ord,B4,ff,Strings
1002,38,Strings/Violin/ordinario/Vn-ord-B4-pp-3c.wav,Vn,Vn-ord,B4,pp,Strings
1003,38,Strings/Violin/ordinario/Vn-ord-E4-pp-3c.wav,Vn,Vn-ord,E4,pp,Strings
1004,38,Strings/Violin/ordinario/Vn-ord-C#4-mf-4c.wav,Vn,Vn-ord,C#4,mf,Strings
1005,38,Strings/Violin/ordinario/Vn-ord-B4-mf-3c.wav,Vn,Vn-ord,B4,mf,Strings
1006,38,Strings/Violin/ordinario/Vn-ord-A#4-mf-3c.wav,Vn,Vn-ord,A#4,mf,Strings
1007,38,Strings/Violin/ordinario/Vn-ord-D#4-mf-3c.wav,Vn,Vn-ord,D#4,mf,Strings
1008,38,Strings/Violin/ordinario/Vn-ord-E4-mf-3c.wav,Vn,Vn-ord,E4,mf,Strings
1009,38,Strings/Violin/ordinario/Vn-ord-A4-mf-3c.wav,Vn,Vn-ord,A4,mf,Strings
1010,38,Strings/Violin/ordinario/Vn-ord-D#4-ff-3c.wav,Vn,Vn-ord,D#4,ff,Strings
1011,38,Strings/Violin/ordinario/Vn-ord-A#3-pp-4c.wav,Vn,Vn-ord,A#3,pp,Strings
1012,38,Strings/Violin/ordinario/Vn-ord-E4-ff-3c.wav,Vn,Vn-ord,E4,ff,Strings
1013,38,Strings/Violin/ordinario/Vn-ord-F4-mf-4c.wav,Vn,Vn-ord,F4,mf,Strings
1014,38,Strings/Violin/ordinario/Vn-ord-G3-pp-4c.wav,Vn,Vn-ord,G3,pp,Strings
1015,38,Strings/Violin/ordinario/Vn-ord-G4-pp-4c.wav,Vn,Vn-ord,G4,pp,Strings
1016,38,Strings/Violin/ordinario/Vn-ord-G3-mf-4c.wav,Vn,Vn-ord,G3,mf,Strings
1017,38,Strings/Violin/ordinario/Vn-ord-G#4-pp-4c.wav,Vn,Vn-ord,G#4,pp,Strings
1018,38,Strings/Violin/ordinario/Vn-ord-A#4-pp-4c.wav,Vn,Vn-ord,A#4,pp,Strings
1019,38,Strings/Violin/ordinario/Vn-ord-A#4-pp-3c.wav,Vn,Vn-ord,A#4,pp,Strings
1020,38,Strings/Violin/ordinario/Vn-ord-B3-mf-4c.wav,Vn,Vn-ord,B3,mf,Strings
1021,38,Strings/Violin/ordinario/Vn-ord-C5-mf-2c.wav,Vn,Vn-ord,C5,mf,Strings
1022,42,Strings/Violin/sul-ponticello/Vn-pont-G#4-mf-3c.wav,Vn,Vn-pont,G#4,mf,Strings
1023,42,Strings/Violin/sul-ponticello/Vn-pont-A#3-mf-4c.wav,Vn,Vn-pont,A#3,mf,Strings
1024,42,Strings/Violin/sul-ponticello/Vn-pont-B4-mf-3c.wav,Vn,Vn-pont,B4,mf,Strings
1025,42,Strings/Violin/sul-ponticello/Vn-pont-F4-mf-4c.wav,Vn,Vn-pont,F4,mf,Strings
1026,42,Strings/Violin/sul-ponticello/Vn-pont-A#4-mf-3c.wav,Vn,Vn-pont,A#4,mf,Strings
1027,42,Strings/Violin/sul-ponticello/Vn-pont-F4-mf-3c.wav,Vn,Vn-pont,F4,mf,Strings
1028,42,Strings/Violin/sul-ponticello/Vn-pont-A4-mf-3c.wav,Vn,Vn-pont,A4,mf,Strings
1029,42,Strings/Violin/sul-ponticello/Vn-pont-A3-mf-4c.wav,Vn,Vn-pont,A3,mf,Strings
1030,42,Strings/Violin/sul-ponticello/Vn-pont-A#4-mf-2c.wav,Vn,Vn-pont,A#4,mf,Strings
1031,42,Strings/Violin/sul-ponticello/Vn-pont-G4-mf-4c.wav,Vn,Vn-pont,G4,mf,Strings
1032,42,Strings/Violin/sul-ponticello/Vn-pont-G#3-mf-4c.wav,Vn,Vn-pont,G#3,mf,Strings
1033,42,Strings/Violin/sul-ponticello/Vn-pont-D#4-mf-4c.wav,Vn,Vn-pont,D#4,mf,Strings
1034,42,Strings/Violin/sul-ponticello/Vn-pont-F#4-mf-3c.wav,Vn,Vn-pont,F#4,mf,Strings
1035,42,Strings/Violin/sul-ponticello/Vn-pont-C5-mf-3c.wav,Vn,Vn-pont,C5,mf,Strings
1036,42,Strings/Violin/sul-ponticello/Vn-pont-A4-mf-2c.wav,Vn,Vn-pont,A4,mf,Strings
1037,42,Strings/Violin/sul-ponticello/Vn-pont-E4-mf-4c.wav,Vn,Vn-pont,E4,mf,Strings
1038,42,Strings/Violin/sul-ponticello/Vn-pont-G3-mf-4c.wav,Vn,Vn-pont,G3,mf,Strings
1039,42,Strings/Violin/sul-ponticello/Vn-pont-D4-mf-3c.wav,Vn,Vn-pont,D4,mf,Strings
1040,42,Strings/Violin/sul-ponticello/Vn-pont-G4-mf-3c.wav,Vn,Vn-pont,G4,mf,Strings
1041,42,Strings/Violin/sul-ponticello/Vn-pont-B3-mf-4c.wav,Vn,Vn-pont,B3,mf,Strings
1042,42,Strings/Violin/sul-ponticello/Vn-pont-C5-mf-2c.wav,Vn,Vn-pont,C5,mf,Strings
1043,42,Strings/Violin/sul-ponticello/Vn-pont-C4-mf-4c.wav,Vn,Vn-pont,C4,mf,Strings
1044,42,Strings/Violin/sul-ponticello/Vn-pont-B4-mf-2c.wav,Vn,Vn-pont,B4,mf,Strings
1045,42,Strings/Violin/sul-ponticello/Vn-pont-D4-mf-4c.wav,Vn,Vn-pont,D4,mf,Strings
1046,42,Strings/Violin/sul-ponticello/Vn-pont-C#4-mf-4c.wav,Vn,Vn-pont,C#4,mf,Strings
1047,42,Strings/Violin/sul-ponticello/Vn-pont-F#4-mf-4c.wav,Vn,Vn-pont,F#4,mf,Strings
1048,42,Strings/Violin/sul-ponticello/Vn-pont-E4-mf-3c.wav,Vn,Vn-pont,E4,mf,Strings
1049,42,Strings/Violin/sul-ponticello/Vn-pont-G#4-mf-4c.wav,Vn,Vn-pont,G#4,mf,Strings
1050,42,Strings/Violin/sul-ponticello/Vn-pont-D#4-mf-3c.wav,Vn,Vn-pont,D#4,mf,Strings
1051,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G#3-ff-4c.wav,Vn,Vn-pizz-sec,G#3,ff,Strings
1052,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G#4-ff-3c.wav,Vn,Vn-pizz-sec,G#4,ff,Strings
1053,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A3-mf-4c.wav,Vn,Vn-pizz-sec,A3,mf,Strings
1054,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-C#4-mf-4c.wav,Vn,Vn-pizz-sec,C#4,mf,Strings
1055,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G#4-mf-3c.wav,Vn,Vn-pizz-sec,G#4,mf,Strings
1056,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G#4-mf-4c.wav,Vn,Vn-pizz-sec,G#4,mf,Strings
1057,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-B3-pp-4c.wav,Vn,Vn-pizz-sec,B3,pp,Strings
1058,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G#3-mf-4c.wav,Vn,Vn-pizz-sec,G#3,mf,Strings
1059,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A4-mf-3c.wav,Vn,Vn-pizz-sec,A4,mf,Strings
1060,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-B4-mf-4c.wav,Vn,Vn-pizz-sec,B4,mf,Strings
1061,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A4-ff-4c.wav,Vn,Vn-pizz-sec,A4,ff,Strings
1062,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F4-pp-3c.wav,Vn,Vn-pizz-sec,F4,pp,Strings
1063,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F#4-ff-3c.wav,Vn,Vn-pizz-sec,F#4,ff,Strings
1064,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A#3-pp-4c.wav,Vn,Vn-pizz-sec,A#3,pp,Strings
1065,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F#4-pp-4c.wav,Vn,Vn-pizz-sec,F#4,pp,Strings
1066,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-C5-pp-4c.wav,Vn,Vn-pizz-sec,C5,pp,Strings
1067,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G#4-pp-4c.wav,Vn,Vn-pizz-sec,G#4,pp,Strings
1068,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A3-pp-4c.wav,Vn,Vn-pizz-sec,A3,pp,Strings
1069,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-C5-mf-4c.wav,Vn,Vn-pizz-sec,C5,mf,Strings
1070,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-B4-mf-3c.wav,Vn,Vn-pizz-sec,B4,mf,Strings
1071,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-D4-ff-3c.wav,Vn,Vn-pizz-sec,D4,ff,Strings
1072,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F#4-pp-3c.wav,Vn,Vn-pizz-sec,F#4,pp,Strings
1073,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G#4-ff-4c.wav,Vn,Vn-pizz-sec,G#4,ff,Strings
1074,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G4-pp-3c.wav,Vn,Vn-pizz-sec,G4,pp,Strings
1075,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G4-pp-4c.wav,Vn,Vn-pizz-sec,G4,pp,Strings
1076,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G4-mf-4c.wav,Vn,Vn-pizz-sec,G4,mf,Strings
1077,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A4-pp-4c.wav,Vn,Vn-pizz-sec,A4,pp,Strings
1078,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-E4-ff-3c.wav,Vn,Vn-pizz-sec,E4,ff,Strings
1079,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A#3-mf-4c.wav,Vn,Vn-pizz-sec,A#3,mf,Strings
1080,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-B4-pp-2c.wav,Vn,Vn-pizz-sec,B4,pp,Strings
1081,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G#4-pp-3c.wav,Vn,Vn-pizz-sec,G#4,pp,Strings
1082,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-D#4-mf-4c.wav,Vn,Vn-pizz-sec,D#4,mf,Strings
1083,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-C4-ff-4c.wav,Vn,Vn-pizz-sec,C4,ff,Strings
1084,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F4-mf-4c.wav,Vn,Vn-pizz-sec,F4,mf,Strings
1085,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-B4-pp-4c.wav,Vn,Vn-pizz-sec,B4,pp,Strings
1086,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A#4-ff-2c.wav,Vn,Vn-pizz-sec,A#4,ff,Strings
1087,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A4-pp-2c.wav,Vn,Vn-pizz-sec,A4,pp,Strings
1088,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F4-pp-4c.wav,Vn,Vn-pizz-sec,F4,pp,Strings
1089,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-D4-pp-3c.wav,Vn,Vn-pizz-sec,D4,pp,Strings
1090,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-E4-pp-4c.wav,Vn,Vn-pizz-sec,E4,pp,Strings
1091,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-C5-ff-4c.wav,Vn,Vn-pizz-sec,C5,ff,Strings
1092,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A#4-mf-2c.wav,Vn,Vn-pizz-sec,A#4,mf,Strings
1093,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-E4-mf-4c.wav,Vn,Vn-pizz-sec,E4,mf,Strings
1094,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-B4-ff-2c.wav,Vn,Vn-pizz-sec,B4,ff,Strings
1095,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A#4-pp-2c.wav,Vn,Vn-pizz-sec,A#4,pp,Strings
1096,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G4-ff-4c.wav,Vn,Vn-pizz-sec,G4,ff,Strings
1097,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G4-mf-3c.wav,Vn,Vn-pizz-sec,G4,mf,Strings
1098,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A4-mf-4c.wav,Vn,Vn-pizz-sec,A4,mf,Strings
1099,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G3-ff-4c.wav,Vn,Vn-pizz-sec,G3,ff,Strings
1100,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-B4-mf-2c.wav,Vn,Vn-pizz-sec,B4,mf,Strings
1101,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-C5-pp-2c.wav,Vn,Vn-pizz-sec,C5,pp,Strings
1102,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-C5-ff-3c.wav,Vn,Vn-pizz-sec,C5,ff,Strings
1103,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A#3-ff-4c.wav,Vn,Vn-pizz-sec,A#3,ff,Strings
1104,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-C5-pp-3c.wav,Vn,Vn-pizz-sec,C5,pp,Strings
1105,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-E4-ff-4c.wav,Vn,Vn-pizz-sec,E4,ff,Strings
1106,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-D#4-ff-4c.wav,Vn,Vn-pizz-sec,D#4,ff,Strings
1107,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-B4-pp-3c.wav,Vn,Vn-pizz-sec,B4,pp,Strings
1108,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A4-mf-2c.wav,Vn,Vn-pizz-sec,A4,mf,Strings
1109,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-D#4-pp-3c.wav,Vn,Vn-pizz-sec,D#4,pp,Strings
1110,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F4-ff-4c.wav,Vn,Vn-pizz-sec,F4,ff,Strings
1111,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F4-ff-3c.wav,Vn,Vn-pizz-sec,F4,ff,Strings
1112,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-G3-mf-4c.wav,Vn,Vn-pizz-sec,G3,mf,Strings
1113,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-D4-mf-4c.wav,Vn,Vn-pizz-sec,D4,mf,Strings
1114,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-F#4-mf-3c.wav,Vn,Vn-pizz-sec,F#4,mf,Strings
1115,41,Strings/Violin/pizzicato-secco/Vn-pizz-sec-A4-pp-3c.wav,Vn,Vn-pizz-sec,A4,pp,Strings
