,seed_id,filepath,instrument,IMT,pitch,dynamics,instrument family
791,33,Strings/Viola/sul-ponticello/Va-pont-G5-mf-1c.wav,Va,Va-pont,G5,mf,Strings
792,33,Strings/Viola/sul-ponticello/Va-pont-C4-mf-4c.wav,Va,Va-pont,C4,mf,Strings
793,33,Strings/Viola/sul-ponticello/Va-pont-F5-mf-2c.wav,Va,Va-pont,F5,mf,Strings
794,33,Strings/Viola/sul-ponticello/Va-pont-A4-mf-4c.wav,Va,Va-pont,A4,mf,Strings
795,33,Strings/Viola/sul-ponticello/Va-pont-G3-mf-4c.wav,Va,Va-pont,G3,mf,Strings
796,33,Strings/Viola/sul-ponticello/Va-pont-B4-mf-3c.wav,Va,Va-pont,B4,mf,Strings
797,33,Strings/Viola/sul-ponticello/Va-pont-B4-mf-2c.wav,Va,Va-pont,B4,mf,Strings
798,33,Strings/Viola/sul-ponticello/Va-pont-F#5-mf-2c.wav,Va,Va-pont,F#5,mf,Strings
799,33,Strings/Viola/sul-ponticello/Va-pont-D#6-mf-1c.wav,Va,Va-pont,D#6,mf,Strings
800,33,Strings/Viola/sul-ponticello/Va-pont-F4-mf-2c.wav,Va,Va-pont,F4,mf,Strings
801,33,Strings/Viola/sul-ponticello/Va-pont-C#4-mf-4c.wav,Va,Va-pont,C#4,mf,Strings
802,33,Strings/Viola/sul-ponticello/Va-pont-F#3-mf-4c.wav,Va,Va-pont,F#3,mf,Strings
803,33,Strings/Viola/sul-ponticello/Va-pont-D4-mf-3c.wav,Va,Va-pont,D4,mf,Strings
804,33,Strings/Viola/sul-ponticello/Va-pont-A#4-mf-2c.wav,Va,Va-pont,A#4,mf,Strings
805,33,Strings/Viola/sul-ponticello/Va-pont-F4-mf-4c.wav,Va,Va-pont,F4,mf,Strings
806,33,Strings/Viola/sul-ponticello/Va-pont-D#3-mf-4c.wav,Va,Va-pont,D#3,mf,Strings
807,33,Strings/Viola/sul-ponticello/Va-pont-C3-mf-4c.wav,Va,Va-pont,C3,mf,Strings
808,33,Strings/Viola/sul-ponticello/Va-pont-C6-mf-2c.wav,Va,Va-pont,C6,mf,Strings
809,33,Strings/Viola/sul-ponticello/Va-pont-A4-mf-1c.wav,Va,Va-pont,A4,mf,Strings
810,33,Strings/Viola/sul-ponticello/Va-pont-E5-mf-1c.wav,Va,Va-pont,E5,mf,Strings
811,33,Strings/Viola/sul-ponticello/Va-pont-D6-mf-2c.wav,Va,Va-pont,D6,mf,Strings
812,33,Strings/Viola/sul-ponticello/Va-pont-D4-mf-2c.wav,Va,Va-pont,D4,mf,Strings
813,33,Strings/Viola/sul-ponticello/Va-pont-F#5-mf-1c.wav,Va,Va-pont,F#5,mf,Strings
814,33,Strings/Viola/sul-ponticello/Va-pont-F4-mf-3c.wav,Va,Va-pont,F4,mf,Strings
815,33,Strings/Viola/sul-ponticello/Va-pont-C#6-mf-2c.wav,Va,Va-pont,C#6,mf,Strings
816,33,Strings/Viola/sul-ponticello/Va-pont-D#5-mf-3c.wav,Va,Va-pont,D#5,mf,Strings
817,33,Strings/Viola/sul-ponticello/Va-pont-D5-mf-1c.wav,Va,Va-pont,D5,mf,Strings
818,33,Strings/Viola/sul-ponticello/Va-pont-G5-mf-2c.wav,Va,Va-pont,G5,mf,Strings
819,33,Strings/Viola/sul-ponticello/Va-pont-G4-mf-4c.wav,Va,Va-pont,G4,mf,Strings
820,33,Strings/Viola/sul-ponticello/Va-pont-C#5-mf-3c.wav,Va,Va-pont,C#5,mf,Strings
821,33,Strings/Viola/sul-ponticello/Va-pont-F#5-mf-3c.wav,Va,Va-pont,F#5,mf,Strings
822,33,Strings/Viola/sul-ponticello/Va-pont-A#4-mf-4c.wav,Va,Va-pont,A#4,mf,Strings
823,33,Strings/Viola/sul-ponticello/Va-pont-G4-mf-3c.wav,Va,Va-pont,G4,mf,Strings
824,33,Strings/Viola/sul-ponticello/Va-pont-D#4-mf-4c.wav,Va,Va-pont,D#4,mf,Strings
825,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#4-ff-1c.wav,Va,Va-pizz-sec,A#4,ff,Strings
826,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#5-mf-1c.wav,Va,Va-pizz-sec,G#5,mf,Strings
827,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D4-ff-2c.wav,Va,Va-pizz-sec,D4,ff,Strings
828,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#5-ff-2c.wav,Va,Va-pizz-sec,C#5,ff,Strings
829,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#3-mf-3c.wav,Va,Va-pizz-sec,G#3,mf,Strings
830,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C4-mf-3c.wav,Va,Va-pizz-sec,C4,mf,Strings
831,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G4-mf-2c.wav,Va,Va-pizz-sec,G4,mf,Strings
832,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G4-ff-2c.wav,Va,Va-pizz-sec,G4,ff,Strings
833,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D4-mf-2c.wav,Va,Va-pizz-sec,D4,mf,Strings
834,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#3-mf-4c.wav,Va,Va-pizz-sec,F#3,mf,Strings
835,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#3-ff-3c.wav,Va,Va-pizz-sec,G#3,ff,Strings
836,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A3-ff-4c.wav,Va,Va-pizz-sec,A3,ff,Strings
837,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G5-mf-1c.wav,Va,Va-pizz-sec,G5,mf,Strings
838,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D4-pp-2c.wav,Va,Va-pizz-sec,D4,pp,Strings
839,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#5-mf-2c.wav,Va,Va-pizz-sec,C#5,mf,Strings
840,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E4-pp-2c.wav,Va,Va-pizz-sec,E4,pp,Strings
841,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C3-pp-4c.wav,Va,Va-pizz-sec,C3,pp,Strings
842,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B4-ff-1c.wav,Va,Va-pizz-sec,B4,ff,Strings
843,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E4-pp-3c.wav,Va,Va-pizz-sec,E4,pp,Strings
844,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#5-mf-1c.wav,Va,Va-pizz-sec,D#5,mf,Strings
845,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#4-ff-3c.wav,Va,Va-pizz-sec,C#4,ff,Strings
846,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C3-ff-4c.wav,Va,Va-pizz-sec,C3,ff,Strings
847,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G3-pp-4c.wav,Va,Va-pizz-sec,G3,pp,Strings
848,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D4-mf-3c.wav,Va,Va-pizz-sec,D4,mf,Strings
849,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#5-pp-1c.wav,Va,Va-pizz-sec,D#5,pp,Strings
850,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#5-pp-2c.wav,Va,Va-pizz-sec,C#5,pp,Strings
851,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D3-pp-4c.wav,Va,Va-pizz-sec,D3,pp,Strings
852,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G3-ff-3c.wav,Va,Va-pizz-sec,G3,ff,Strings
853,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#4-pp-2c.wav,Va,Va-pizz-sec,D#4,pp,Strings
854,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#5-pp-1c.wav,Va,Va-pizz-sec,C#5,pp,Strings
855,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#3-pp-4c.wav,Va,Va-pizz-sec,C#3,pp,Strings
856,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#4-ff-2c.wav,Va,Va-pizz-sec,A#4,ff,Strings
857,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F4-ff-2c.wav,Va,Va-pizz-sec,F4,ff,Strings
858,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G5-pp-1c.wav,Va,Va-pizz-sec,G5,pp,Strings
859,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#3-mf-4c.wav,Va,Va-pizz-sec,A#3,mf,Strings
860,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B4-pp-1c.wav,Va,Va-pizz-sec,B4,pp,Strings
861,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#5-ff-1c.wav,Va,Va-pizz-sec,C#5,ff,Strings
862,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#4-pp-2c.wav,Va,Va-pizz-sec,A#4,pp,Strings
863,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B4-mf-1c.wav,Va,Va-pizz-sec,B4,mf,Strings
864,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#3-ff-4c.wav,Va,Va-pizz-sec,G#3,ff,Strings
865,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A3-mf-4c.wav,Va,Va-pizz-sec,A3,mf,Strings
866,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#3-pp-3c.wav,Va,Va-pizz-sec,A#3,pp,Strings
867,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#4-mf-2c.wav,Va,Va-pizz-sec,D#4,mf,Strings
868,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#4-pp-3c.wav,Va,Va-pizz-sec,F#4,pp,Strings
869,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F4-pp-2c.wav,Va,Va-pizz-sec,F4,pp,Strings
870,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F3-ff-4c.wav,Va,Va-pizz-sec,F3,ff,Strings
871,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#3-mf-4c.wav,Va,Va-pizz-sec,D#3,mf,Strings
872,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E3-mf-4c.wav,Va,Va-pizz-sec,E3,mf,Strings
873,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#3-ff-4c.wav,Va,Va-pizz-sec,A#3,ff,Strings
874,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A5-pp-1c.wav,Va,Va-pizz-sec,A5,pp,Strings
875,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A4-pp-2c.wav,Va,Va-pizz-sec,A4,pp,Strings
876,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E5-mf-1c.wav,Va,Va-pizz-sec,E5,mf,Strings
877,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G4-pp-2c.wav,Va,Va-pizz-sec,G4,pp,Strings
878,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#4-mf-3c.wav,Va,Va-pizz-sec,D#4,mf,Strings
879,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C4-ff-4c.wav,Va,Va-pizz-sec,C4,ff,Strings
880,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A5-ff-1c.wav,Va,Va-pizz-sec,A5,ff,Strings
881,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#4-mf-1c.wav,Va,Va-pizz-sec,A#4,mf,Strings
882,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A3-pp-3c.wav,Va,Va-pizz-sec,A3,pp,Strings
883,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G4-pp-3c.wav,Va,Va-pizz-sec,G4,pp,Strings
884,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#5-mf-1c.wav,Va,Va-pizz-sec,F#5,mf,Strings
885,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#3-pp-4c.wav,Va,Va-pizz-sec,F#3,pp,Strings
886,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B3-mf-4c.wav,Va,Va-pizz-sec,B3,mf,Strings
887,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#3-ff-4c.wav,Va,Va-pizz-sec,C#3,ff,Strings
888,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E3-pp-4c.wav,Va,Va-pizz-sec,E3,pp,Strings
889,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C5-pp-1c.wav,Va,Va-pizz-sec,C5,pp,Strings
890,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D5-ff-1c.wav,Va,Va-pizz-sec,D5,ff,Strings
891,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F4-mf-2c.wav,Va,Va-pizz-sec,F4,mf,Strings
892,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#5-pp-1c.wav,Va,Va-pizz-sec,F#5,pp,Strings
893,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A4-mf-1c.wav,Va,Va-pizz-sec,A4,mf,Strings
894,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F5-ff-1c.wav,Va,Va-pizz-sec,F5,ff,Strings
895,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D5-pp-1c.wav,Va,Va-pizz-sec,D5,pp,Strings
896,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D4-ff-3c.wav,Va,Va-pizz-sec,D4,ff,Strings
897,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G4-mf-3c.wav,Va,Va-pizz-sec,G4,mf,Strings
898,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E4-mf-3c.wav,Va,Va-pizz-sec,E4,mf,Strings
899,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#3-ff-4c.wav,Va,Va-pizz-sec,D#3,ff,Strings
900,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F3-mf-4c.wav,Va,Va-pizz-sec,F3,mf,Strings
901,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C5-mf-2c.wav,Va,Va-pizz-sec,C5,mf,Strings
902,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#4-ff-2c.wav,Va,Va-pizz-sec,F#4,ff,Strings
903,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E3-ff-4c.wav,Va,Va-pizz-sec,E3,ff,Strings
904,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A4-mf-2c.wav,Va,Va-pizz-sec,A4,mf,Strings
905,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A5-mf-1c.wav,Va,Va-pizz-sec,A5,mf,Strings
906,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F4-pp-3c.wav,Va,Va-pizz-sec,F4,pp,Strings
907,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#4-ff-3c.wav,Va,Va-pizz-sec,D#4,ff,Strings
908,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E5-pp-1c.wav,Va,Va-pizz-sec,E5,pp,Strings
909,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#3-pp-4c.wav,Va,Va-pizz-sec,G#3,pp,Strings
910,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F4-mf-3c.wav,Va,Va-pizz-sec,F4,mf,Strings
911,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#5-ff-1c.wav,Va,Va-pizz-sec,G#5,ff,Strings
912,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#5-pp-1c.wav,Va,Va-pizz-sec,G#5,pp,Strings
913,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D3-ff-4c.wav,Va,Va-pizz-sec,D3,ff,Strings
914,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E4-mf-2c.wav,Va,Va-pizz-sec,E4,mf,Strings
915,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C3-mf-4c.wav,Va,Va-pizz-sec,C3,mf,Strings
916,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B3-pp-4c.wav,Va,Va-pizz-sec,B3,pp,Strings
917,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C4-mf-4c.wav,Va,Va-pizz-sec,C4,mf,Strings
918,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A4-ff-2c.wav,Va,Va-pizz-sec,A4,ff,Strings
919,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E4-ff-2c.wav,Va,Va-pizz-sec,E4,ff,Strings
920,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#3-pp-4c.wav,Va,Va-pizz-sec,D#3,pp,Strings
921,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#3-ff-4c.wav,Va,Va-pizz-sec,F#3,ff,Strings
922,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A4-pp-1c.wav,Va,Va-pizz-sec,A4,pp,Strings
923,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B4-pp-2c.wav,Va,Va-pizz-sec,B4,pp,Strings
924,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#3-mf-3c.wav,Va,Va-pizz-sec,A#3,mf,Strings
925,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#4-ff-2c.wav,Va,Va-pizz-sec,D#4,ff,Strings
926,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F3-pp-4c.wav,Va,Va-pizz-sec,F3,pp,Strings
927,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#3-pp-3c.wav,Va,Va-pizz-sec,G#3,pp,Strings
928,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#4-mf-2c.wav,Va,Va-pizz-sec,F#4,mf,Strings
929,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#4-pp-1c.wav,Va,Va-pizz-sec,A#4,pp,Strings
930,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C4-pp-3c.wav,Va,Va-pizz-sec,C4,pp,Strings
931,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G3-mf-3c.wav,Va,Va-pizz-sec,G3,mf,Strings
932,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G4-ff-3c.wav,Va,Va-pizz-sec,G4,ff,Strings
933,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G3-ff-4c.wav,Va,Va-pizz-sec,G3,ff,Strings
934,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A3-pp-4c.wav,Va,Va-pizz-sec,A3,pp,Strings
935,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G5-ff-1c.wav,Va,Va-pizz-sec,G5,ff,Strings
936,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#4-ff-3c.wav,Va,Va-pizz-sec,F#4,ff,Strings
937,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B4-ff-2c.wav,Va,Va-pizz-sec,B4,ff,Strings
938,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B3-pp-3c.wav,Va,Va-pizz-sec,B3,pp,Strings
939,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D5-mf-2c.wav,Va,Va-pizz-sec,D5,mf,Strings
940,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A4-ff-1c.wav,Va,Va-pizz-sec,A4,ff,Strings
941,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#4-pp-2c.wav,Va,Va-pizz-sec,G#4,pp,Strings
942,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B3-ff-4c.wav,Va,Va-pizz-sec,B3,ff,Strings
943,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#4-ff-2c.wav,Va,Va-pizz-sec,G#4,ff,Strings
944,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D3-mf-4c.wav,Va,Va-pizz-sec,D3,mf,Strings
945,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#4-mf-2c.wav,Va,Va-pizz-sec,G#4,mf,Strings
946,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G3-pp-3c.wav,Va,Va-pizz-sec,G3,pp,Strings
947,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G#3-mf-4c.wav,Va,Va-pizz-sec,G#3,mf,Strings
948,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F5-pp-1c.wav,Va,Va-pizz-sec,F5,pp,Strings
949,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D4-pp-3c.wav,Va,Va-pizz-sec,D4,pp,Strings
950,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#4-mf-3c.wav,Va,Va-pizz-sec,C#4,mf,Strings
951,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C5-pp-2c.wav,Va,Va-pizz-sec,C5,pp,Strings
952,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F5-mf-1c.wav,Va,Va-pizz-sec,F5,mf,Strings
953,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B4-mf-2c.wav,Va,Va-pizz-sec,B4,mf,Strings
954,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C4-ff-3c.wav,Va,Va-pizz-sec,C4,ff,Strings
955,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#3-pp-4c.wav,Va,Va-pizz-sec,A#3,pp,Strings
956,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E4-ff-3c.wav,Va,Va-pizz-sec,E4,ff,Strings
957,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F4-ff-3c.wav,Va,Va-pizz-sec,F4,ff,Strings
958,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#5-ff-1c.wav,Va,Va-pizz-sec,D#5,ff,Strings
959,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#3-mf-4c.wav,Va,Va-pizz-sec,C#3,mf,Strings
960,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D#4-pp-3c.wav,Va,Va-pizz-sec,D#4,pp,Strings
961,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A3-mf-3c.wav,Va,Va-pizz-sec,A3,mf,Strings
962,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#5-mf-1c.wav,Va,Va-pizz-sec,C#5,mf,Strings
963,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#4-pp-2c.wav,Va,Va-pizz-sec,F#4,pp,Strings
964,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C5-mf-1c.wav,Va,Va-pizz-sec,C5,mf,Strings
965,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#5-ff-1c.wav,Va,Va-pizz-sec,F#5,ff,Strings
966,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#3-ff-3c.wav,Va,Va-pizz-sec,A#3,ff,Strings
967,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-E5-ff-1c.wav,Va,Va-pizz-sec,E5,ff,Strings
968,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C5-ff-1c.wav,Va,Va-pizz-sec,C5,ff,Strings
969,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C4-pp-4c.wav,Va,Va-pizz-sec,C4,pp,Strings
970,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C5-ff-2c.wav,Va,Va-pizz-sec,C5,ff,Strings
971,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B3-ff-3c.wav,Va,Va-pizz-sec,B3,ff,Strings
972,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A3-ff-3c.wav,Va,Va-pizz-sec,A3,ff,Strings
973,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-C#4-pp-3c.wav,Va,Va-pizz-sec,C#4,pp,Strings
974,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D5-mf-1c.wav,Va,Va-pizz-sec,D5,mf,Strings
975,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D5-ff-2c.wav,Va,Va-pizz-sec,D5,ff,Strings
976,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-B3-mf-3c.wav,Va,Va-pizz-sec,B3,mf,Strings
977,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-D5-pp-2c.wav,Va,Va-pizz-sec,D5,pp,Strings
978,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-F#4-mf-3c.wav,Va,Va-pizz-sec,F#4,mf,Strings
979,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-G3-mf-4c.wav,Va,Va-pizz-sec,G3,mf,Strings
980,32,Strings/Viola/pizzicato-secco/Va-pizz-sec-A#4-mf-2c.wav,Va,Va-pizz-sec,A#4,mf,Strings
981,28,Strings/Viola/col-legno-battuto/Va-legno-batt-F4-mf-2c.wav,Va,Va-legno-batt,F4,mf,Strings
982,28,Strings/Viola/col-legno-battuto/Va-legno-batt-D4-mf-2c.wav,Va,Va-legno-batt,D4,mf,Strings
983,28,Strings/Viola/col-legno-battuto/Va-legno-batt-C#4-mf-3c.wav,Va,Va-legno-batt,C#4,mf,Strings
984,28,Strings/Viola/col-legno-battuto/Va-legno-batt-F6-mf-1c.wav,Va,Va-legno-batt,F6,mf,Strings
985,28,Strings/Viola/col-legno-battuto/Va-legno-batt-G#5-mf-1c.wav,Va,Va-legno-batt,G#5,mf,Strings
986,28,Strings/Viola/col-legno-battuto/Va-legno-batt-F#6-mf-1c.wav,Va,Va-legno-batt,F#6,mf,Strings
987,28,Strings/Viola/col-legno-battuto/Va-legno-batt-F4-mf-3c.wav,Va,Va-legno-batt,F4,mf,Strings
988,28,Strings/Viola/col-legno-battuto/Va-legno-batt-D6-mf-1c.wav,Va,Va-legno-batt,D6,mf,Strings
989,28,Strings/Viola/col-legno-battuto/Va-legno-batt-D#3-mf-4c.wav,Va,Va-legno-batt,D#3,mf,Strings
990,28,Strings/Viola/col-legno-battuto/Va-legno-batt-A#5-mf-1c.wav,Va,Va-legno-batt,A#5,mf,Strings
991,28,Strings/Viola/col-legno-battuto/Va-legno-batt-E4-mf-3c.wav,Va,Va-legno-batt,E4,mf,Strings
992,28,Strings/Viola/col-legno-battuto/Va-legno-batt-B4-mf-1c.wav,Va,Va-legno-batt,B4,mf,Strings
993,28,Strings/Viola/col-legno-battuto/Va-legno-batt-F#4-mf-3c.wav,Va,Va-legno-batt,F#4,mf,Strings
994,28,Strings/Viola/col-legno-battuto/Va-legno-batt-E5-mf-1c.wav,Va,Va-legno-batt,E5,mf,Strings
995,28,Strings/Viola/col-legno-battuto/Va-legno-batt-D#6-mf-1c.wav,Va,Va-legno-batt,D#6,mf,Strings
996,28,Strings/Viola/col-legno-battuto/Va-legno-batt-C4-mf-3c.wav,Va,Va-legno-batt,C4,mf,Strings
997,28,Strings/Viola/col-legno-battuto/Va-legno-batt-F5-mf-1c.wav,Va,Va-legno-batt,F5,mf,Strings
998,28,Strings/Viola/col-legno-battuto/Va-legno-batt-B3-mf-4c.wav,Va,Va-legno-batt,B3,mf,Strings
999,28,Strings/Viola/col-legno-battuto/Va-legno-batt-D5-mf-1c.wav,Va,Va-legno-batt,D5,mf,Strings
1000,28,Strings/Viola/col-legno-battuto/Va-legno-batt-D4-mf-3c.wav,Va,Va-legno-batt,D4,mf,Strings
1001,28,Strings/Viola/col-legno-battuto/Va-legno-batt-G3-mf-4c.wav,Va,Va-legno-batt,G3,mf,Strings
1002,28,Strings/Viola/col-legno-battuto/Va-legno-batt-C#6-mf-1c.wav,Va,Va-legno-batt,C#6,mf,Strings
1003,28,Strings/Viola/col-legno-battuto/Va-legno-batt-A#4-mf-1c.wav,Va,Va-legno-batt,A#4,mf,Strings
1004,28,Strings/Viola/col-legno-battuto/Va-legno-batt-G#3-mf-3c.wav,Va,Va-legno-batt,G#3,mf,Strings
